"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"PABPN1" 0.000130607835040704 1.16768071293434 0.281 0.08 1 "7" "PABPN1"
"OSBPL8" 0.00013180525064198 0.750599979353202 0.25 0.065 1 "7" "OSBPL8"
"SCNM1" 0.000139186336484096 0.749100741986155 0.375 0.12 1 "7" "SCNM1"
"MRPL45" 0.000143590307772325 0.966960151399494 0.25 0.066 1 "7" "MRPL45"
"DNTTIP1" 0.000145410223756281 0.629481006277913 0.25 0.067 1 "7" "DNTTIP1"
"CD41" 0.000149166182536627 1.224406156813 0.344 0.114 1 "7" "CD4"
"SSRP1" 0.000149626653867218 1.02381089648404 0.281 0.081 1 "7" "SSRP1"
"VASP2" 0.000150223211774574 0.517149623307211 0.688 0.27 1 "7" "VASP"
"HSD17B10" 0.000154750563699752 0.595233582200042 0.531 0.193 1 "7" "HSD17B10"
"MSN3" 0.000157080998321899 0.619536176012472 0.688 0.281 1 "7" "MSN"
"MLF2" 0.000163216596432975 0.867523026823886 0.406 0.138 1 "7" "MLF2"
"COMMD1" 0.000164500706013388 0.456815968626534 0.344 0.103 1 "7" "COMMD1"
"SERPINB62" 0.000171470649577813 0.797402469809377 0.5 0.19 1 "7" "SERPINB6"
"RPL7L1" 0.000175796891670104 0.401597415692562 0.344 0.107 1 "7" "RPL7L1"
"SSB1" 0.000176799737633717 0.60639356642065 0.594 0.229 1 "7" "SSB"
"YBX12" 0.000181838534808587 0.566344409442322 1 0.815 1 "7" "YBX1"
"TOMM22" 0.000182349208647031 0.428826105180331 0.656 0.248 1 "7" "TOMM22"
"CTA-29F11.1" 0.000187849482511526 0.98984209028442 0.25 0.068 1 "7" "CTA-29F11.1"
"METAP2" 0.000188049377409451 0.642886943199339 0.375 0.12 1 "7" "METAP2"
"HCK2" 0.000189270403615252 0.266352544436551 0.438 0.147 1 "7" "HCK"
"SNRPA" 0.000189726542383816 0.601784891739418 0.344 0.106 1 "7" "SNRPA"
"XAF11" 0.000192032608069496 0.75139846924062 0.562 0.207 1 "7" "XAF1"
"FMNL11" 0.000193104942301972 0.562400184729549 0.562 0.218 1 "7" "FMNL1"
"TXNDC171" 0.000194433617829947 0.614136125027933 0.344 0.108 1 "7" "TXNDC17"
"IMPDH11" 0.000201095715257289 1.10772823142268 0.281 0.083 1 "7" "IMPDH1"
"PSMB41" 0.000202658134456245 0.455956637866778 0.5 0.177 1 "7" "PSMB4"
"SEP151" 0.00020522072678086 1.19733597590875 0.719 0.292 1 "7" "SEP15"
"BRD4" 0.000207376832084864 0.8338046525158 0.25 0.068 1 "7" "BRD4"
"NAPRT12" 0.000207420345222785 0.544760053394581 0.375 0.122 1 "7" "NAPRT1"
"SH3BP2" 0.000207927744957184 0.791415319972042 0.25 0.067 1 "7" "SH3BP2"
"ADI11" 0.000208217031782676 0.669611891748849 0.438 0.155 1 "7" "ADI1"
"TLN11" 0.000208685222923125 0.768325593127741 0.375 0.124 1 "7" "TLN1"
"MYADM2" 0.000211970320710298 0.525819137547784 0.5 0.186 1 "7" "MYADM"
"LINC00152" 0.000214551052613355 0.541727356296598 0.312 0.094 1 "7" "LINC00152"
"GGCT" 0.000216042636527409 0.866636307521396 0.25 0.068 1 "7" "GGCT"
"CCNC" 0.000221547484308138 0.527051486744022 0.312 0.093 1 "7" "CCNC"
"STAT6" 0.000228248774573908 0.80097605284058 0.312 0.096 1 "7" "STAT6"
"C14orf1" 0.000236618192177296 0.346617653587984 0.312 0.096 1 "7" "C14orf1"
"H3F3A3" 0.000238691533431835 0.509857043591421 0.844 0.38 1 "7" "H3F3A"
"C1orf432" 0.000239422002033722 0.739207200674071 0.562 0.223 1 "7" "C1orf43"
"CD300A2" 0.000245037425591572 0.629978469648599 0.375 0.124 1 "7" "CD300A"
"RTFDC1" 0.000248033334434591 0.358606631611194 0.562 0.207 1 "7" "RTFDC1"
"NT5C" 0.000250898177523797 0.382710273334306 0.375 0.124 1 "7" "NT5C"
"GNAS2" 0.00025442799723582 0.721839092689006 0.688 0.295 1 "7" "GNAS"
"RPL391" 0.000259798553206592 0.689388452692991 0.625 0.271 1 "7" "RPL39"
"ANKRD11" 0.00026038173489852 0.716721315092327 0.25 0.068 1 "7" "ANKRD11"
"COMT2" 0.000261903755395857 0.562531051748258 0.438 0.153 1 "7" "COMT"
"RGS192" 0.000262374969923209 0.560158273678318 0.656 0.266 1 "7" "RGS19"
"CYCS1" 0.000266168284660192 0.601414620863169 0.719 0.314 1 "7" "CYCS"
"NOTCH2NL" 0.000272503122027434 1.07232283368337 0.312 0.101 1 "7" "NOTCH2NL"
"C11orf48" 0.000274012224528829 0.390673137050596 0.406 0.134 1 "7" "C11orf48"
"PAK2" 0.00027519953947847 0.65499527534091 0.344 0.109 1 "7" "PAK2"
"AATF" 0.000279551500156748 0.253253785874603 0.344 0.107 1 "7" "AATF"
"COX8A2" 0.00028013512535482 0.828072597936342 0.812 0.382 1 "7" "COX8A"
"TCF252" 0.000288729202428198 0.474244468648043 0.656 0.25 1 "7" "TCF25"
"RGS101" 0.00028923585594079 0.73308112053027 0.812 0.412 1 "7" "RGS10"
"STX16" 0.000293828799455099 0.53960167804362 0.281 0.083 1 "7" "STX16"
"PDIA62" 0.000297364075188585 0.575939017236216 0.594 0.236 1 "7" "PDIA6"
"UQCRFS12" 0.000298863375530672 0.627745590069753 0.688 0.283 1 "7" "UQCRFS1"
"POU2F23" 0.000307064304661985 0.465421363599495 0.438 0.157 1 "7" "POU2F2"
"MX21" 0.000315364571588245 0.607206726862921 0.344 0.111 1 "7" "MX2"
"LINC00493" 0.000316207197963176 0.715665705746148 0.5 0.188 1 "7" "LINC00493"
"MRPL3" 0.000317682510278341 0.705715924145666 0.344 0.111 1 "7" "MRPL3"
"GLIPR12" 0.000317716033324598 0.506393752360356 0.531 0.204 1 "7" "GLIPR1"
"FKBP1A2" 0.000322973077286646 0.554365821751797 0.875 0.461 1 "7" "FKBP1A"
"FAM177A1" 0.000327604952443361 0.724368271227232 0.344 0.112 1 "7" "FAM177A1"
"DEK" 0.000328303139015203 0.493192036268713 0.594 0.226 1 "7" "DEK"
"FCGR2A2" 0.000330128509061994 0.334646898222289 0.281 0.083 1 "7" "FCGR2A"
"UROS" 0.000331110336486351 0.772630799892997 0.344 0.113 1 "7" "UROS"
"NUDT1" 0.000334073767202062 0.544935610922433 0.312 0.097 1 "7" "NUDT1"
"NBPF10" 0.000338104807340331 0.628730176150644 0.25 0.07 1 "7" "NBPF10"
"NCOA41" 0.000338276657148479 0.296363987987857 0.406 0.141 1 "7" "NCOA4"
"CCT31" 0.000343912555352892 0.274811621248579 0.562 0.206 1 "7" "CCT3"
"COX16" 0.000352670885337846 0.57510350986662 0.406 0.139 1 "7" "COX16"
"GLUD11" 0.000354671043969966 0.599490132476326 0.375 0.126 1 "7" "GLUD1"
"BAZ1A1" 0.000356727610135202 0.638636118196432 0.531 0.212 1 "7" "BAZ1A"
"PTPN1" 0.000359778442012221 1.07032968291734 0.25 0.072 1 "7" "PTPN1"
"C15orf61" 0.000365402818760468 0.530379552645535 0.25 0.07 1 "7" "C15orf61"
"TOLLIP" 0.000365620436941154 0.518127619779683 0.25 0.069 1 "7" "TOLLIP"
"GRSF1" 0.000367517975209003 0.43925726749817 0.375 0.124 1 "7" "GRSF1"
"LCP13" 0.000367560410262358 0.602725695402351 0.781 0.382 1 "7" "LCP1"
"CD633" 0.000370914096503085 0.49662937859946 0.75 0.34 1 "7" "CD63"
"NENF" 0.000372632768303916 0.811568776445637 0.406 0.147 1 "7" "NENF"
"RPS6KB2" 0.000375082268097448 0.666061293885677 0.312 0.097 1 "7" "RPS6KB2"
"ETHE1" 0.000379402889126682 0.312836080173163 0.406 0.137 1 "7" "ETHE1"
"CKLF2" 0.000386309166290328 0.752050550465816 0.531 0.212 1 "7" "CKLF"
"MRPL271" 0.000390374506886115 0.797288843723278 0.312 0.099 1 "7" "MRPL27"
"RPN1" 0.000405983566987134 0.712889699209627 0.344 0.114 1 "7" "RPN1"
"TXN21" 0.000412835560485294 0.590353333499652 0.438 0.16 1 "7" "TXN2"
"OSGEP" 0.00042837739585296 0.856664715246983 0.25 0.071 1 "7" "OSGEP"
"PDHB" 0.000429607401260369 0.732813248795846 0.406 0.145 1 "7" "PDHB"
"NOP56" 0.000430890777116359 0.454823959527967 0.406 0.141 1 "7" "NOP56"
"TMEM179B1" 0.000448958100540047 0.56969630872514 0.438 0.158 1 "7" "TMEM179B"
"SLC16A31" 0.000449249056653002 0.295334680888337 0.25 0.071 1 "7" "SLC16A3"
"FAM162A" 0.000456183921444309 0.902972786133337 0.375 0.134 1 "7" "FAM162A"
"PGD1" 0.000459719305446768 0.581226730974798 0.344 0.115 1 "7" "PGD"
"NDUFV21" 0.000461609503999707 0.565236662419993 0.656 0.277 1 "7" "NDUFV2"
"GADD45B2" 0.000464860200843009 0.425661113361866 0.562 0.233 1 "7" "GADD45B"
"SUB12" 0.000465277607328375 0.510140288050946 0.688 0.297 1 "7" "SUB1"
"CHCHD22" 0.000476648462718823 0.498548180283043 1 0.71 1 "7" "CHCHD2"
"WDR74" 0.000480743944550154 0.786762495777471 0.312 0.101 1 "7" "WDR74"
"LIPA" 0.000487947939088009 0.816043876929721 0.312 0.101 1 "7" "LIPA"
"NUDC" 0.000489203740292432 0.391153242821995 0.562 0.213 1 "7" "NUDC"
"PRDX4" 0.000491734335479845 0.441736093112463 0.281 0.085 1 "7" "PRDX4"
"DHRS4L2" 0.000491955650161815 2.06865725122865 0.344 0.118 1 "7" "DHRS4L2"
"FASTK" 0.000492550491010235 0.872998979861998 0.25 0.073 1 "7" "FASTK"
"VPS25" 0.000498532784491326 0.586050305446119 0.25 0.074 1 "7" "VPS25"
"DPM1" 0.000503574678466553 0.659069894914314 0.312 0.101 1 "7" "DPM1"
"OAZ22" 0.000509381294145047 0.316785501514336 0.438 0.16 1 "7" "OAZ2"
"EIF3K1" 0.00051467184740821 0.785968049773251 1 0.739 1 "7" "EIF3K"
"PPP2R3C" 0.000522337265233789 0.814632979311391 0.25 0.074 1 "7" "PPP2R3C"
"LACTB" 0.000523978612556034 0.894988274218324 0.25 0.074 1 "7" "LACTB"
"MRPL11" 0.000535237357930063 1.01571276235262 0.406 0.155 1 "7" "MRPL11"
"OTUB11" 0.000535406837190851 0.356809212157149 0.438 0.158 1 "7" "OTUB1"
"HP1BP3" 0.000543920911080871 0.470680841543917 0.344 0.114 1 "7" "HP1BP3"
"NR4A2" 0.000559690357685062 0.95658958032703 0.469 0.198 1 "7" "NR4A2"
"SRSF72" 0.000561693756076985 1.00653995211513 0.844 0.481 1 "7" "SRSF7"
"ATP5A1" 0.000565713943003899 0.587093316406164 0.781 0.414 1 "7" "ATP5A1"
"COPS8" 0.000567536808669911 0.385188278474809 0.281 0.085 1 "7" "COPS8"
"GRHPR" 0.000581681431067206 0.380479252403337 0.375 0.127 1 "7" "GRHPR"
"SLC25A52" 0.000585707546796991 1.08331497452383 0.844 0.505 1 "7" "SLC25A5"
"SAP30BP" 0.000585721922738885 0.518110240052729 0.312 0.101 1 "7" "SAP30BP"
"ADSS" 0.000589395913685905 0.382759925135533 0.312 0.099 1 "7" "ADSS"
"ANXA14" 0.00059685585179693 1.10840062336468 0.938 0.589 1 "7" "ANXA1"
"PTPLAD2" 0.000600258469960113 1.02252729171237 0.281 0.091 1 "7" "PTPLAD2"
"ARRB22" 0.000612219356663529 0.299747425098087 0.625 0.253 1 "7" "ARRB2"
"PPM1G" 0.000614668756951973 0.365344165272694 0.438 0.157 1 "7" "PPM1G"
"M6PR1" 0.000633836876245438 0.359954611843931 0.562 0.218 1 "7" "M6PR"
"ATRX" 0.000634433649825475 0.386426206142099 0.312 0.099 1 "7" "ATRX"
"SEC61G" 0.000635506600111667 0.768496884908575 0.344 0.118 1 "7" "SEC61G"
"CANX" 0.00063841545491577 0.476526404371229 0.406 0.145 1 "7" "CANX"
"C9orf1422" 0.000649582594613935 0.533902630015215 0.562 0.238 1 "7" "C9orf142"
"ACADVL" 0.000653999834023498 0.546694398083055 0.312 0.101 1 "7" "ACADVL"
"ZBTB7A" 0.000661401583524761 0.744114844644425 0.25 0.074 1 "7" "ZBTB7A"
"POLR2H" 0.000662868168039697 0.48603685771453 0.281 0.086 1 "7" "POLR2H"
"GLO1" 0.00067719905558589 0.528648842923218 0.375 0.131 1 "7" "GLO1"
"ARHGAP41" 0.000684957894289715 0.818217741489885 0.344 0.122 1 "7" "ARHGAP4"
"ZNF22" 0.000685155599205582 0.653725544929011 0.281 0.087 1 "7" "ZNF22"
"MRPS16" 0.000687607184902944 0.557734889125523 0.344 0.117 1 "7" "MRPS16"
"TWF21" 0.000707562246618318 0.438312764235071 0.469 0.18 1 "7" "TWF2"
"PPP1CB" 0.000707599177968776 0.703771419428986 0.25 0.074 1 "7" "PPP1CB"
"MED28" 0.000714505138621889 0.560169141336693 0.438 0.167 1 "7" "MED28"
"ALKBH5" 0.000715672389465129 0.382589562812626 0.344 0.114 1 "7" "ALKBH5"
"SRP72" 0.00072470294784638 0.409347297123974 0.438 0.162 1 "7" "SRP72"
"MSRB12" 0.000729558103942799 0.765121720631924 0.312 0.106 1 "7" "MSRB1"
"PPIB2" 0.000735334176842662 0.587643647604351 0.844 0.472 1 "7" "PPIB"
"ANP32A" 0.000754447201431147 0.471619668641132 0.5 0.193 1 "7" "ANP32A"
"XRN2" 0.00076498230669871 0.643112782964992 0.375 0.135 1 "7" "XRN2"
"PDCD6" 0.000773512491655505 0.490510959680369 0.656 0.287 1 "7" "PDCD6"
"CCT8" 0.00077374794773858 0.791478351777169 0.531 0.221 1 "7" "CCT8"
"POP5" 0.000781300550713811 0.404675962245789 0.344 0.115 1 "7" "POP5"
"UBE2L64" 0.00078318142974643 0.414057783226969 0.75 0.341 1 "7" "UBE2L6"
"COX6A1P21" 0.00078476670557027 0.687190168506206 0.469 0.186 1 "7" "COX6A1P2"
"COX20" 0.000784899778695591 0.633535848557655 0.25 0.075 1 "7" "COX20"
"NDUFB31" 0.000804762612266747 0.655050183369298 0.375 0.137 1 "7" "NDUFB3"
"COX6A12" 0.000804868393170927 0.41109498726307 0.938 0.475 1 "7" "COX6A1"
"ARHGAP30" 0.0008050409626129 0.288076499732421 0.438 0.16 1 "7" "ARHGAP30"
"PRKAR1A1" 0.000819716391348274 0.704993474967503 0.438 0.172 1 "7" "PRKAR1A"
"NOB1" 0.000830189314656233 0.59743686991843 0.312 0.103 1 "7" "NOB1"
"STX5" 0.000840873797700267 0.471350070922748 0.344 0.117 1 "7" "STX5"
"ZNF581" 0.00084191888714726 0.678298136061833 0.312 0.104 1 "7" "ZNF581"
"NDUFB51" 0.000851634110494404 0.644923205951932 0.5 0.21 1 "7" "NDUFB5"
"BLCAP" 0.000852452207130267 0.780279548954761 0.25 0.077 1 "7" "BLCAP"
"HADHB" 0.000865702303972142 0.797346678485927 0.375 0.139 1 "7" "HADHB"
"ECHDC1" 0.000891798450148497 0.38647510703079 0.312 0.106 1 "7" "ECHDC1"
"CHMP1B2" 0.000893183643387751 0.555100879493693 0.594 0.257 1 "7" "CHMP1B"
"NPC22" 0.000900926786873921 0.882979930634869 0.812 0.413 1 "7" "NPC2"
"DNPH1" 0.000926727571497587 0.479773782294586 0.312 0.104 1 "7" "DNPH1"
"BRD2" 0.000952589671660633 0.661715625315455 0.406 0.154 1 "7" "BRD2"
"SURF2" 0.000953475034079834 0.675744811342315 0.281 0.091 1 "7" "SURF2"
"HSPE11" 0.000967292464819659 0.337518506649068 0.531 0.207 1 "7" "HSPE1"
"GBAS" 0.000969538300155327 0.804858961265201 0.281 0.092 1 "7" "GBAS"
"SNRPC" 0.000975143491988463 0.423674080987584 0.531 0.209 1 "7" "SNRPC"
"ZCRB1" 0.000980116472911559 0.397801276176991 0.312 0.103 1 "7" "ZCRB1"
"TMEM259" 0.000996709617084988 0.758231035447018 0.25 0.077 1 "7" "TMEM259"
"RCAN3" 0.000996934170493971 0.652139522824167 0.312 0.107 1 "7" "RCAN3"
"TRAPPC12" 0.00100806741706258 0.443259133924792 0.844 0.446 1 "7" "TRAPPC1"
"QDPR" 0.00100978167131255 0.650656319585937 0.25 0.076 1 "7" "QDPR"
"ZNF511" 0.00102612447149033 0.882481628042003 0.281 0.095 1 "7" "ZNF511"
"OFD1" 0.00105733810068951 0.847811751686903 0.281 0.093 1 "7" "OFD1"
"TRAPPC4" 0.00105842489799373 0.625654376711561 0.344 0.121 1 "7" "TRAPPC4"
"NDUFS2" 0.00106006671224169 0.417867065611949 0.438 0.167 1 "7" "NDUFS2"
"DRAP12" 0.00106020311184745 0.335163033340932 0.938 0.461 1 "7" "DRAP1"
"C9orf89" 0.00108106369056604 0.917314899481425 0.312 0.109 1 "7" "C9orf89"
"GORASP2" 0.00115990840116016 0.617550355551808 0.25 0.077 1 "7" "GORASP2"
"RTCB" 0.00116130809042743 0.554120400122891 0.312 0.106 1 "7" "RTCB"
"FLOT2" 0.00116335705076603 0.708187673396718 0.281 0.094 1 "7" "FLOT2"
"MTMR14" 0.00120307343263112 0.604008177546413 0.312 0.106 1 "7" "MTMR14"
"ZDHHC12" 0.00121781230263867 1.11976154677905 0.312 0.114 1 "7" "ZDHHC12"
"EIF2AK2" 0.00122896816686134 0.790665280029657 0.312 0.107 1 "7" "EIF2AK2"
"TIMMDC1" 0.00124757002634472 0.39222042571225 0.281 0.092 1 "7" "TIMMDC1"
"NDUFA62" 0.00126474617075128 0.339788970322416 0.438 0.163 1 "7" "NDUFA6"
"C14orf21" 0.00128493719240215 0.783783797405305 0.406 0.166 1 "7" "C14orf2"
"HM131" 0.00129509213614149 0.701928308957466 0.375 0.139 1 "7" "HM13"
"EMC10" 0.00129818723809913 0.441484662836136 0.344 0.123 1 "7" "EMC10"
"C11orf313" 0.00131188473593268 0.512881985828335 0.875 0.441 1 "7" "C11orf31"
"DUSP22" 0.00131229972100879 0.285195213480233 0.594 0.255 1 "7" "DUSP2"
"DCAF7" 0.00131283178809904 0.468312895420085 0.25 0.077 1 "7" "DCAF7"
"DPM2" 0.0013360850590579 0.471527953400541 0.25 0.078 1 "7" "DPM2"
"ORMDL1" 0.00134576210873578 0.60787852160887 0.469 0.186 1 "7" "ORMDL1"
"NUMB" 0.00138551978563 0.311906042446496 0.25 0.078 1 "7" "NUMB"
"TRIM22" 0.00138825640935749 0.435929924658087 0.5 0.194 1 "7" "TRIM22"
"MTDH1" 0.00139935154961154 0.583022015513583 0.625 0.272 1 "7" "MTDH"
"ILF2" 0.00139996360670069 0.460170002482568 0.5 0.199 1 "7" "ILF2"
"PSENEN2" 0.00141008885805168 0.529935491914369 0.375 0.138 1 "7" "PSENEN"
"MIF4GD" 0.00142904581148265 0.435856957596465 0.312 0.108 1 "7" "MIF4GD"
"ATP6V1F2" 0.00151894916337317 0.473206128371178 0.781 0.368 1 "7" "ATP6V1F"
"CAPZA22" 0.0015368076435418 0.3948961551084 0.5 0.207 1 "7" "CAPZA2"
"PSMB32" 0.00153832718328403 0.58402394252398 0.781 0.378 1 "7" "PSMB3"
"NUP2142" 0.00155560617459839 0.46604164857802 0.375 0.142 1 "7" "NUP214"
"VBP1" 0.00156583269650413 0.533312587367294 0.312 0.11 1 "7" "VBP1"
"GNAI22" 0.00159805473033698 0.39488966242239 0.531 0.226 1 "7" "GNAI2"
"DDIT3" 0.00163334192766119 0.388716596766428 0.25 0.079 1 "7" "DDIT3"
"SET" 0.00164502049417516 0.299059967858283 0.375 0.136 1 "7" "SET"
"WAS1" 0.00166851365261541 0.642766623761314 0.5 0.218 1 "7" "WAS"
"SLC25A32" 0.0016761606330086 0.812911747304374 0.906 0.521 1 "7" "SLC25A3"
"SRM" 0.00169069450793847 0.563482105704244 0.344 0.128 1 "7" "SRM"
"MRPL55" 0.00171850227255589 0.483365035632499 0.438 0.172 1 "7" "MRPL55"
"YDJC" 0.00174451460038377 0.536561696470893 0.25 0.08 1 "7" "YDJC"
"CASP12" 0.00175136436054685 0.635282093309266 0.594 0.268 1 "7" "CASP1"
"H2AFV" 0.00175263992110842 0.576085569542109 0.562 0.251 1 "7" "H2AFV"
"CSDE11" 0.00176881479495758 0.376492873072635 0.688 0.299 1 "7" "CSDE1"
"TMED92" 0.00178350970577537 0.498657698430826 0.562 0.249 1 "7" "TMED9"
"SLC31A21" 0.00181338146663306 1.13168175139303 0.25 0.087 1 "7" "SLC31A2"
"C4orf482" 0.00184047600674637 0.330174286842127 0.406 0.156 1 "7" "C4orf48"
"LDHA2" 0.00185621777481004 0.440211706891315 0.906 0.488 1 "7" "LDHA"
"CSNK1D" 0.00187543175553691 0.526163421136805 0.25 0.08 1 "7" "CSNK1D"
"ACTR21" 0.00188426079503415 0.856023458657838 0.438 0.19 1 "7" "ACTR2"
"RIN31" 0.00188476639653954 0.600742773302029 0.281 0.096 1 "7" "RIN3"
"MRPL342" 0.00188581345751754 0.611054393107516 0.469 0.192 1 "7" "MRPL34"
"UCP22" 0.00188749396622715 0.71904628629416 0.875 0.558 1 "7" "UCP2"
"PARL" 0.00188882971717854 0.421123882350394 0.344 0.126 1 "7" "PARL"
"IDH22" 0.00190889379174228 0.516440385421611 0.438 0.181 1 "7" "IDH2"
"COX5A2" 0.00191380402054411 0.348395059508651 0.75 0.35 1 "7" "COX5A"
"TRIM38" 0.00196486348016274 0.682464452789851 0.25 0.082 1 "7" "TRIM38"
"MZT2A2" 0.0019842069299825 0.353304829424063 0.594 0.257 1 "7" "MZT2A"
"IAH1" 0.00207233126023497 0.427865315447227 0.406 0.158 1 "7" "IAH1"
"ATF41" 0.00208251044371084 0.583099532356917 0.531 0.236 1 "7" "ATF4"
"MRPL24" 0.00209623573999969 0.470874151804352 0.25 0.081 1 "7" "MRPL24"
"POLDIP2" 0.00212797592162424 0.606667413149517 0.25 0.083 1 "7" "POLDIP2"
"STK17B1" 0.00213282852524186 0.48568293533374 0.469 0.194 1 "7" "STK17B"
"COX7B" 0.00220196450891755 0.670784507829526 0.312 0.116 1 "7" "COX7B"
"RAB5C2" 0.0022044456941695 0.408849765911323 0.625 0.278 1 "7" "RAB5C"
"SPN1" 0.00220568092699309 0.356124223469984 0.375 0.142 1 "7" "SPN"
"C1orf123" 0.00222289047291901 0.602862987775329 0.281 0.097 1 "7" "C1orf123"
"NR4A11" 0.00224293500349643 1.16373609199355 0.281 0.106 1 "7" "NR4A1"
"VCP" 0.00224949903351508 0.515236327554047 0.344 0.128 1 "7" "VCP"
"MRPS18C" 0.00226546149061809 0.408158789935121 0.312 0.112 1 "7" "MRPS18C"
"NDUFC2" 0.00228738681216794 0.868762510076352 0.562 0.253 1 "7" "NDUFC2"
"ADA1" 0.00229679836018257 0.303317128307283 0.312 0.111 1 "7" "ADA"
"TPM32" 0.00230214206200174 0.637929279218487 0.844 0.471 1 "7" "TPM3"
"ISG152" 0.00235542091707435 0.417615253297368 0.844 0.443 1 "7" "ISG15"
"PSMD2" 0.00237964491429593 0.394848667121728 0.281 0.096 1 "7" "PSMD2"
"IDH3B" 0.002388023812618 0.276927032063016 0.438 0.171 1 "7" "IDH3B"
"CHMP52" 0.00239358971662404 0.913574450962593 0.5 0.218 1 "7" "CHMP5"
"APLP22" 0.00241071921641452 0.421414797839352 0.406 0.163 1 "7" "APLP2"
"BLOC1S12" 0.00242717633272296 0.496667624001763 0.625 0.309 1 "7" "BLOC1S1"
"STARD7" 0.00242867171424529 1.25333386374356 0.25 0.089 1 "7" "STARD7"
"UNC1191" 0.00246251527483491 0.725693026521205 0.281 0.1 1 "7" "UNC119"
"SLIRP1" 0.0024687381580271 0.544973751157997 0.312 0.114 1 "7" "SLIRP"
"PLEK3" 0.0024974115423154 0.478665619905667 0.406 0.167 1 "7" "PLEK"
"SCO22" 0.00249890298025125 0.565765311026171 0.344 0.131 1 "7" "SCO2"
"SNRPB2" 0.00254703801583737 0.447326797234139 0.344 0.129 1 "7" "SNRPB2"
"IMPDH2" 0.00254965124795132 0.355402866282179 0.406 0.16 1 "7" "IMPDH2"
"LSM22" 0.00256095179469478 0.252125830400266 0.5 0.2 1 "7" "LSM2"
"MCL11" 0.00256318727611465 0.551664384246807 0.75 0.405 1 "7" "MCL1"
"MYEOV21" 0.00258808304521503 0.414620097564111 0.531 0.225 1 "7" "MYEOV2"
"TPI13" 0.0026091238021804 0.480113060764402 0.844 0.504 1 "7" "TPI1"
"TMEM256" 0.00263783667183608 0.353853426663238 0.406 0.161 1 "7" "TMEM256"
"SRSF1" 0.0026948616684637 0.626887619191964 0.344 0.131 1 "7" "SRSF1"
"PGAM13" 0.00270063310152839 0.289340124375896 0.562 0.233 1 "7" "PGAM1"
"ASNA1" 0.00277818342500362 0.319888021194381 0.344 0.127 1 "7" "ASNA1"
"HNRNPC" 0.00279106321441565 0.395838112635953 0.844 0.398 1 "7" "HNRNPC"
"LSM103" 0.00286946916867409 0.298439207886747 0.5 0.208 1 "7" "LSM10"
"TMEM230" 0.00287607343381772 0.372291292768437 0.688 0.309 1 "7" "TMEM230"
"RAD23B" 0.00288268103967757 0.564450223576279 0.312 0.115 1 "7" "RAD23B"
"FAM89B" 0.00289444036307182 0.306834476313114 0.25 0.083 1 "7" "FAM89B"
"SRP19" 0.00292545941183423 0.360107948431332 0.375 0.145 1 "7" "SRP19"
"COX7A2L" 0.00296994477715147 0.455911666851567 0.812 0.438 1 "7" "COX7A2L"
"ATOX12" 0.00297079399908762 0.383468061234763 0.312 0.115 1 "7" "ATOX1"
"ENO12" 0.00298231605622559 0.40310816604732 0.906 0.561 1 "7" "ENO1"
"CCT6A" 0.00302735256593329 0.378777365188131 0.406 0.162 1 "7" "CCT6A"
"ZYX2" 0.00302831266164391 0.349869204583082 0.375 0.148 1 "7" "ZYX"
"SNRPB3" 0.00305120770209583 0.377798097701032 0.719 0.343 1 "7" "SNRPB"
"FKBP2" 0.00306239989149473 1.40243268828251 0.344 0.135 1 "7" "FKBP2"
"WBSCR22" 0.00311989454322184 0.401806566457444 0.406 0.163 1 "7" "WBSCR22"
"MIR1422" 0.003121948288731 0.38306115274131 0.406 0.165 1 "7" "MIR142"
"CCT51" 0.00322439793240588 1.28474176902262 0.438 0.183 1 "7" "CCT5"
"NHP2" 0.00327406546317469 0.458511606044692 0.531 0.235 1 "7" "NHP2"
"WSB12" 0.00330220446609097 0.43141174468377 0.438 0.179 1 "7" "WSB1"
"ARPC52" 0.00337634924546669 0.379069647139719 0.844 0.524 1 "7" "ARPC5"
"PPA2" 0.00338141511056364 0.471319698730771 0.25 0.087 1 "7" "PPA2"
"SDHC1" 0.00341548313457596 0.370327702234073 0.5 0.212 1 "7" "SDHC"
"SCP21" 0.00342119882340144 0.529743989835503 0.562 0.271 1 "7" "SCP2"
"NQO2" 0.00346732668803012 0.466073579168584 0.25 0.084 1 "7" "NQO2"
"PARVG2" 0.0034679080639757 0.519330778158359 0.375 0.15 1 "7" "PARVG"
"C12orf752" 0.00359506746502966 0.384820735616273 0.344 0.135 1 "7" "C12orf75"
"ATP5J" 0.00362415614472779 1.12167365558796 0.625 0.291 1 "7" "ATP5J"
"NFKBIA1" 0.00365798644862596 0.257334124647075 0.875 0.451 1 "7" "NFKBIA"
"CSNK2B3" 0.00368909711337016 0.289809990079071 0.719 0.338 1 "7" "CSNK2B"
"TRMT1121" 0.0036911486197902 0.250035564583295 0.812 0.373 1 "7" "TRMT112"
"AHNAK2" 0.00372689388539175 0.435688836774357 0.562 0.271 1 "7" "AHNAK"
"CTSC3" 0.00374231828449991 0.459850899531637 0.562 0.264 1 "7" "CTSC"
"PMF1" 0.00378551628164453 0.415260580431083 0.344 0.134 1 "7" "PMF1"
"ACTR1A" 0.0038111210900191 1.89824700354732 0.25 0.089 1 "7" "ACTR1A"
